osmid,y,x,highway,street_count,vul,time-vul,time-all,ref,geometry
42427786,40.745301,-73.986846,traffic_signals,4,-0.0020659821442703167,1259.0394661426544,1262.7826058864594,,POINT (-73.986846 40.745301)
42427787,40.7460483,-73.9886101,traffic_signals,4,-0.002388177142245763,1259.0394661426544,1262.7826058864594,,POINT (-73.9886101 40.7460483)
42427797,40.7466658,-73.9900676,traffic_signals,4,-0.0020934671301246037,1259.0394661426544,1262.7826058864594,,POINT (-73.9900676 40.7466658)
42427805,40.7478717,-73.9929242,traffic_signals,4,-0.002251895956772319,1259.0394661426544,1262.7826058864594,,POINT (-73.9929242 40.7478717)
42427812,40.7490537,-73.9957298,traffic_signals,4,-0.0020587874992187734,1259.0394661426544,1262.7826058864594,,POINT (-73.9957298 40.7490537)
42427821,40.7514485,-74.0014254,traffic_signals,4,-0.001968498417617857,1259.0394661426544,1262.7826058864594,,POINT (-74.0014254 40.7514485)
42427824,40.7526474,-74.0042757,traffic_signals,4,-0.0024560116514005673,1259.0394661426544,1262.7826058864594,,POINT (-74.0042757 40.7526474)
42427828,40.7537821,-74.0070387,traffic_signals,4,-0.0023948009725644867,1259.0394661426544,1262.7826058864594,,POINT (-74.0070387 40.7537821)
42428170,40.7371276,-73.9903368,traffic_signals,3,-0.0023429369200671903,1259.0394661426544,1262.7826058864594,,POINT (-73.9903368 40.7371276)
42428174,40.7378047,-73.9901393,traffic_signals,4,-0.0024267324343160437,1259.0394661426544,1262.7826058864594,,POINT (-73.9901393 40.7378047)
42428179,40.7384929,-73.9899534,traffic_signals,4,-0.0023122357179108824,1259.0394661426544,1262.7826058864594,,POINT (-73.9899534 40.7384929)
42428183,40.7391754,-73.9897504,traffic_signals,4,-0.0023134129184157605,1259.0394661426544,1262.7826058864594,,POINT (-73.9897504 40.7391754)
42428192,40.7398661,-73.9895652,traffic_signals,4,-0.002228112440804355,1259.0394661426544,1262.7826058864594,,POINT (-73.9895652 40.7398661)
42428198,40.7406183,-73.9894381,traffic_signals,4,-0.0007692933626284888,1259.0394661426544,1262.7826058864594,,POINT (-73.9894381 40.7406183)
42428201,40.7413643,-73.9891378,traffic_signals,4,-0.0011440793020357784,1259.0394661426544,1262.7826058864594,,POINT (-73.9891378 40.7413643)
42428206,40.7422186,-73.9891071,traffic_signals,3,-0.002489706882447944,1259.0394661426544,1262.7826058864594,,POINT (-73.9891071 40.7422186)
42428212,40.7430428,-73.9891631,traffic_signals,3,-0.0024054759912475417,1259.0394661426544,1262.7826058864594,,POINT (-73.9891631 40.7430428)
42428220,40.7445363,-73.9888917,traffic_signals,3,-0.0025609385288572787,1259.0394661426544,1262.7826058864594,,POINT (-73.9888917 40.7445363)
42428223,40.7452886,-73.9887531,traffic_signals,4,-0.0024673433697676786,1259.0394661426544,1262.7826058864594,,POINT (-73.9887531 40.7452886)
42428227,40.7467961,-73.9884727,traffic_signals,4,-0.002311938301818402,1259.0394661426544,1262.7826058864594,,POINT (-73.9884727 40.7467961)
42428232,40.7475458,-73.9883326,traffic_signals,4,-0.0023098514205705293,1259.0394661426544,1262.7826058864594,,POINT (-73.9883326 40.7475458)
42428253,40.7506824,-73.9878205,traffic_signals,3,-0.0025366143987055174,1259.0394661426544,1262.7826058864594,,POINT (-73.9878205 40.7506824)
42428258,40.751444,-73.9876732,traffic_signals,4,-0.0023313343582850245,1259.0394661426544,1262.7826058864594,,POINT (-73.9876732 40.751444)
42428264,40.7521844,-73.9875229,traffic_signals,4,-0.0024166646594244077,1259.0394661426544,1262.7826058864594,,POINT (-73.9875229 40.7521844)
